projection,year,female occupation,male occupation,male_bias,female_bias,occupation_combined,reshaped_labels,color,translated_occupation,occupation
0.3236560490359497,1968,نائبة,نائب,-0.396757647,-0.073101598,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.23137254901960785, 0.5349480968858131, 0.7434832756632064, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.3687241369864606,1968,المحامية,محامي,-0.500564564,0.131840427,محامية-محامي,ﻲﻣﺎﺤﻤﻟﺍ-ﺔﻴﻣﺎﺤﻤﻟﺍ,"(0.16862745098039217, 0.4519031141868512, 0.701038062283737, 1.0)",Lawyer,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ
-0.090121558,1969,موظفة,موظف,-0.038608478,0.1287300361348399,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9903114186851212, 0.867435601691657, 0.7951557093425605, 1.0)",Employee,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ
0.1218658877231304,1969,الدكتورة,دكتور,-0.254440262,-0.132574374,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.7614763552479817, 0.8685121107266438, 0.924567474048443, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.1447308057810986,1969,الشاعرة,شاعر,-0.328869553,0.1841387474267317,شاعرة-شاعر,ﺮﻋﺎﺸﻟﺍ-ﺓﺮﻋﺎﺸﻟﺍ,"(0.7033448673587084, 0.8389850057670128, 0.9079584775086506, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.1913852201209339,1969,كاتبة,كاتب,-0.337593166,0.1462079453923669,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.5967704728950406, 0.7848519800076895, 0.8775086505190313, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.2233315152157352,1969,نائبة,نائب,-0.342049067,-0.118717552,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.4935793925413305, 0.7225682429834681, 0.8435986159169551, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.298127263,1969,المهندسة,مهندس,-0.369025187,0.070897925,مهندسة-مهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.2627450980392157, 0.5764705882352941, 0.7647058823529411, 1.0)",Engineer,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ
0.3743813154802407,1969,طبيبة,طبيب,-0.374813292,0.000431976,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.16339869281045752, 0.4449826989619377, 0.6975009611687812, 1.0)",Physician,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ
-0.126726022,1970,الجندية,جندي,-0.152555326,0.2792813480957589,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9824682814302191, 0.8006920415224913, 0.7061130334486736, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
-0.072323446,1970,موظفة,موظف,-0.199633897,0.2719573434138508,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9856978085351787, 0.8889657823913879, 0.8320645905420992, 1.0)",Employee,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ
-0.062687399,1970,كاتبة,كاتب,-0.142314764,0.2050021631741921,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.1533086152475084,1970,الدكتورة,دكتور,-0.245131299,-0.091822684,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.6839677047289506, 0.8291426374471359, 0.9024221453287198, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.1758416680631278,1970,المهندسة,مهندس,-0.428001309,0.2521596410290129,مهندسة-مهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.6258362168396773, 0.7996155324875049, 0.8858131487889275, 1.0)",Engineer,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ
0.328649333,1970,نائبة,نائب,-0.3762806,-0.047631266,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.22091503267973872, 0.5211072664359864, 0.736409073433295, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.3345763563157693,1970,الشاعرة,شاعر,-0.359012263,0.024435907,شاعرة-شاعر,ﺮﻋﺎﺸﻟﺍ-ﺓﺮﻋﺎﺸﻟﺍ,"(0.21568627450980393, 0.5141868512110727, 0.7328719723183391, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.031855357,1971,الجندية,جندي,-0.126159126,0.094303769,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9189542483660131, 0.9450980392156864, 0.9594771241830066, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
0.066761668,1971,موظفة,موظف,-0.106609426,0.039847758,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.8663590926566707, 0.9201845444059977, 0.9497885428681276, 1.0)",Employee,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ
0.069203069,1971,كاتبة,كاتب,-0.148674935,0.079471867,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.8663590926566707, 0.9201845444059977, 0.9497885428681276, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.090632125,1971,نائبة,نائب,-0.274419132,-0.183787007,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.095924604,1971,الدكتورة,دكتور,-0.214429646,-0.118505042,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.825451749327182, 0.90080738177624, 0.9422529796232219, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.1137561717896882,1971,شاعرة,شاعر,-0.126085754,0.012329582,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.7808535178777396, 0.8783544790465208, 0.9301038062283737, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
-0.107374977,1972,المهندسة,مهندس,-0.217376058,0.3247510353091106,مهندسة-مهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.9893886966551326, 0.8422145328719722, 0.7591695501730104, 1.0)",Engineer,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ
-0.073658756,1972,موظفة,موظف,-0.166768323,0.2404270795541829,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9856978085351787, 0.8889657823913879, 0.8320645905420992, 1.0)",Employee,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ
-0.011057324,1972,طبيبة,طبيب,-0.221743117,0.2328004413921417,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)",Physician,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ
0.053083537,1972,شاعرة,شاعر,-0.306890991,0.2538074531541471,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.8897347174163783, 0.9312572087658594, 0.9540945790080738, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.092373981,1972,الجندية,جندي,-0.347278372,0.2549043910702859,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
0.1422183159111011,1972,الدكتورة,دكتور,-0.185426231,0.043207915,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.7130334486735876, 0.8439061899269515, 0.9107266435986161, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.1762484532838225,1972,كاتبة,كاتب,-0.382692791,0.2064443377040435,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.6258362168396773, 0.7996155324875049, 0.8858131487889275, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.1968758995296071,1972,نائبة,نائب,-0.208552485,-0.011676585,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.5773933102652828, 0.7750096116878126, 0.8719723183391004, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
-0.111988422,1973,باحثة,باحث,-0.030617396,-0.142605818,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.98800461361015, 0.833910034602076, 0.748558246828143, 1.0)",Researcher,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ
-0.019069181,1973,موظفة,موظف,0.1583674618478583,-0.177436643,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.9727797001153402, 0.9492502883506344, 0.9354094579008074, 1.0)",Employee,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ
0.000873016,1973,الطبيبة,طبيب,0.2716452659386506,-0.27077225,طبيبة-طبيب,ﺐﻴﺒﻄﻟﺍ-ﺔﺒﻴﺒﻄﻟﺍ,"(0.9657054978854287, 0.9672433679354094, 0.9680891964628989, 1.0)",Physician,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ
0.033066774,1973,الجندية,جندي,0.2574974248617247,-0.224430651,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9189542483660131, 0.9450980392156864, 0.9594771241830066, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
0.047399323,1973,المهندسة,مهندس,0.2233860381761099,-0.175986715,مهندسة-مهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.8955786236063054, 0.9340253748558247, 0.9551710880430604, 1.0)",Engineer,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ
0.087471676,1973,الدكتورة,دكتور,0.095174942,0.007703266,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.8371395617070359, 0.9063437139561707, 0.9444059976931949, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.1335920658320765,1973,نائبة,نائب,0.289423327,0.1558312611831624,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.7324106113033451, 0.8537485582468283, 0.9162629757785468, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.1733545633211734,1973,كاتبة,كاتب,0.2735729863147173,-0.100218423,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.6355247981545562, 0.8045367166474434, 0.8885813148788928, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.2156360924227964,1973,شاعرة,شاعر,0.3434543906027293,-0.127818298,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.5178777393310268, 0.7379469434832758, 0.8519031141868513, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.009993906,1974,محامية,محامي,-0.106480781,0.096486875,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.9540176855055748, 0.9617070357554787, 0.9659361783929258, 1.0)",Lawyer,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ
0.026695503,1974,موظفة,موظف,-0.172670974,0.1459754708988189,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.930642060745867, 0.9506343713956171, 0.9616301422529796, 1.0)",Employee,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ
0.032867379,1974,دكتورة,دكتور,-0.101655186,-0.068787807,دكتورة-دكتور,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ,"(0.9189542483660131, 0.9450980392156864, 0.9594771241830066, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.046153911,1974,المهندسة,مهندس,-0.155183962,0.1090300514039703,مهندسة-مهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.9014225297962323, 0.9367935409457901, 0.956247597078047, 1.0)",Engineer,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ
0.09164479,1974,جندية,جندي,-0.122655706,0.031010917,جندية-جندي,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
0.1684492242009806,1974,كاتبة,كاتب,-0.267399296,0.098950072,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.645213379469435, 0.8094579008073819, 0.8913494809688582, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.198682817,1974,شاعرة,شاعر,-0.294732331,0.096049514,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.5773933102652828, 0.7750096116878126, 0.8719723183391004, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.2127248223704782,1974,نائبة,نائب,-0.21584375,-0.003118927,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.530026912725875, 0.7456362937331797, 0.8560553633217994, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
-0.04332538,1975,طبيبة,طبيب,0.1298545066436296,-0.173179886,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.9792387543252595, 0.9191080353710112, 0.8837370242214533, 1.0)",Physician,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ
-0.001086873,1975,المحامية,محامي,0.1690519175598073,-0.17013879,محامية-محامي,ﻲﻣﺎﺤﻤﻟﺍ-ﺔﻴﻣﺎﺤﻤﻟﺍ,"(0.9690888119953864, 0.9664744329104191, 0.9649365628604383, 1.0)",Lawyer,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ
0.022142263,1975,شاعرة,شاعر,0.174926086,-0.152783823,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.936485966935794, 0.9534025374855825, 0.9627066512879662, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.076068576,1975,الدكتورة,دكتور,0.1085663246196581,-0.032497749,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.8546712802768167, 0.914648212226067, 0.9476355247981546, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.079781384,1975,المهندسة,مهندس,0.2142285360223488,-0.134447152,مهندسة-مهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.8488273740868899, 0.9118800461361016, 0.946559015763168, 1.0)",Engineer,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ
0.1074237146178284,1975,الجندية,جندي,0.2305030503682222,-0.123079336,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.8002306805074973, 0.8881968473663977, 0.9356401384083045, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
0.1436478835876062,1975,كاتبة,كاتب,0.1804613655556555,-0.036813482,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.7130334486735876, 0.8439061899269515, 0.9107266435986161, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.1533407977658222,1975,نائبة,نائب,0.1862734982963184,-0.032932701,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.6839677047289506, 0.8291426374471359, 0.9024221453287198, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.2178504022522068,1975,موظفة,موظف,0.2513907294918819,-0.033540327,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.5178777393310268, 0.7379469434832758, 0.8519031141868513, 1.0)",Employee,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ
-0.057138056,1976,كاتبة,كاتب,0.047474467,0.1046125237170892,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.982006920415225, 0.9061899269511726, 0.8615916955017301, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.1151701808636297,1976,موظفة,موظف,-0.142196655,0.027026474,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.7808535178777396, 0.8783544790465208, 0.9301038062283737, 1.0)",Employee,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ
0.1873493171594536,1976,الدكتورة,دكتور,-0.228798036,0.041448718,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.6064590542099195, 0.789773164167628, 0.8802768166089966, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
-0.063275686,1977,الجندية,جندي,-0.170301577,0.2335772628224408,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.9838523644752019, 0.8975778546712803, 0.8468281430219147, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
0.024940913,1977,المحامية,محامي,-0.161515087,0.1365741744106537,محامية-محامي,ﻲﻣﺎﺤﻤﻟﺍ-ﺔﻴﻣﺎﺤﻤﻟﺍ,"(0.930642060745867, 0.9506343713956171, 0.9616301422529796, 1.0)",Lawyer,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ
0.051625118,1977,الدكتورة,دكتور,-0.090765049,0.039139931,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.8897347174163783, 0.9312572087658594, 0.9540945790080738, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.059513871,1977,المهندسة,مهندس,-0.095396441,0.03588257,مهندسة-مهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.8780469050365245, 0.9257208765859286, 0.9519415609381008, 1.0)",Engineer,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ
0.1032669198033965,1977,نائبة,نائب,-0.117582491,-0.014315572,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.8099192618223763, 0.8931180315263362, 0.93840830449827, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.1988143990476051,1977,شاعرة,شاعر,-0.305757363,0.1069429638089649,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.5773933102652828, 0.7750096116878126, 0.8719723183391004, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.2612108620329787,1977,موظفة,موظف,-0.262314044,-0.001103182,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.38423683198769715, 0.653364090734333, 0.8062283737024222, 1.0)",Employee,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ
0.3096980064918124,1977,كاتبة,كاتب,-0.335129613,-0.025431607,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.24705882352941178, 0.5557093425605536, 0.7540945790080738, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
-0.134813764,1978,باحثة,باحث,-0.047792563,0.1826063270123076,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.9797001153402538, 0.7840830449826989, 0.6848904267589389, 1.0)",Researcher,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ
-0.10312161,1978,المحامية,محامي,-0.064284878,0.1674064884621933,محامية-محامي,ﻲﻣﺎﺤﻤﻟﺍ-ﺔﻴﻣﺎﺤﻤﻟﺍ,"(0.9907727797001153, 0.8505190311418684, 0.7697808535178777, 1.0)",Lawyer,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ
-0.009787334,1978,طبيبة,طبيب,-0.140770884,0.1505582175900638,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)",Physician,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ
-0.009259391,1978,شاعرة,شاعر,-0.106438357,0.1156977473639387,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.9709342560553633, 0.9578623606305268, 0.9501730103806229, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.020683336,1978,الجندية,جندي,-0.15743979,0.1367564534773804,جندية-جندي,ﻱﺪﻨﺠﻟﺍ-ﺔﻳﺪﻨﺠﻟﺍ,"(0.936485966935794, 0.9534025374855825, 0.9627066512879662, 1.0)",Soldier,ﻱﺪﻨﺟ-ﺔﻳﺪﻨﺟ
0.042569192,1978,الدكتورة,دكتور,-0.110789982,0.06822079,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9072664359861592, 0.9395617070357555, 0.9573241061130334, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.069553579,1978,المهندسة,مهندس,-0.119537091,0.049983512,مهندسة-مهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.8663590926566707, 0.9201845444059977, 0.9497885428681276, 1.0)",Engineer,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ
0.091527163,1978,كاتبة,كاتب,-0.188647703,0.097120541,كاتبة-كاتب,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ,"(0.8312956555171089, 0.9035755478662054, 0.9433294886582084, 1.0)",Writer,ﺐﺗﺎﻛ-ﺔﺒﺗﺎﻛ
0.1153222858978655,1978,نائبة,نائب,-0.141699681,0.026377395,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.7808535178777396, 0.8783544790465208, 0.9301038062283737, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
0.1709612864789154,1978,موظفة,موظف,-0.224213588,0.053252302,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.645213379469435, 0.8094579008073819, 0.8913494809688582, 1.0)",Employee,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ
-0.01542696,1979,باحثة,باحث,-0.022505994,0.037932954,باحثة-باحث,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ,"(0.9718569780853518, 0.9535563244905806, 0.9427912341407151, 1.0)",Researcher,ﺚﺣﺎﺑ-ﺔﺜﺣﺎﺑ
0.034808399,1979,الدكتورة,دكتور,-0.096991697,0.062183299,دكتورة-دكتور,ﺭﻮﺘﻛﺪﻟﺍ-ﺓﺭﻮﺘﻛﺪﻟﺍ,"(0.9189542483660131, 0.9450980392156864, 0.9594771241830066, 1.0)",Doctor,ﺭﻮﺘﻛﺩ-ﺓﺭﻮﺘﻛﺩ
0.036957929,1979,طبيبة,طبيب,-0.165582917,-0.128624988,طبيبة-طبيب,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)",Physician,ﺐﻴﺒﻃ-ﺔﺒﻴﺒﻃ
0.037065955,1979,محامية,محامي,-0.090954448,0.053888493,محامية-محامي,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ,"(0.9131103421760862, 0.9423298731257209, 0.95840061514802, 1.0)",Lawyer,ﻲﻣﺎﺤﻣ-ﺔﻴﻣﺎﺤﻣ
0.068988552,1979,المهندسة,مهندس,-0.113196559,0.044208007,مهندسة-مهندس,ﺱﺪﻨﻬﻤﻟﺍ-ﺔﺳﺪﻨﻬﻤﻟﺍ,"(0.8663590926566707, 0.9201845444059977, 0.9497885428681276, 1.0)",Engineer,ﺱﺪﻨﻬﻣ-ﺔﺳﺪﻨﻬﻣ
0.1039587526786184,1979,موظفة,موظف,-0.137940494,0.033981742,موظفة-موظف,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ,"(0.8099192618223763, 0.8931180315263362, 0.93840830449827, 1.0)",Employee,ﻒﻇﻮﻣ-ﺔﻔﻇﻮﻣ
0.1143705672182876,1979,شاعرة,شاعر,-0.229712596,0.1153420288133878,شاعرة-شاعر,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ,"(0.7808535178777396, 0.8783544790465208, 0.9301038062283737, 1.0)",Poet,ﺮﻋﺎﺷ-ﺓﺮﻋﺎﺷ
0.14858013,1979,حارسة,حارس,-0.186465223,0.037885093,حارسة-حارس,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ,"(0.6936562860438296, 0.8340638216070744, 0.9051903114186852, 1.0)",Guard,ﺱﺭﺎﺣ-ﺔﺳﺭﺎﺣ
0.1739391454342921,1979,نائبة,نائب,-0.184992075,0.01105293,نائبة-نائب,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ,"(0.6355247981545562, 0.8045367166474434, 0.8885813148788928, 1.0)",Deputy,ﺐﺋﺎﻧ-ﺔﺒﺋﺎﻧ
